repo_name,dir_name,month,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-01,0.8943,0.8943,0.8623,0.2669,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-02,0.899,0.899,0.8617,0.2688,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-03,0.9053,0.9053,0.8596,0.2688,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-04,0.9013,0.9013,0.8533,0.2738,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-05,0.8957,0.8957,0.849,0.2755,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-06,0.8957,0.8957,0.849,0.2755,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-07,0.8891,0.8891,0.8474,0.2775,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-08,0.8847,0.8847,0.8479,0.2787,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-09,0.9352,0.9352,0.8284,0.2988,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-10,0.9354,0.9354,0.8285,0.2992,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-11,0.9108,0.9108,0.8171,0.297,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2025-12,0.9097,0.9097,0.8165,0.3004,nan
ACGaming/UniversalTweaks,ACGaming__UniversalTweaks,2026-01,0.876,0.876,0.7953,0.285,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-01,1.6429,1.6429,0.6286,0.3811,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-02,1.6429,1.6429,0.6286,0.3811,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-03,1.6429,1.6429,0.6286,0.3811,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-04,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-05,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-06,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-07,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-08,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-09,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-10,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-11,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2025-12,1.6429,1.6429,0.6299,0.3816,nan
Angular2Guy/MovieManager,Angular2Guy__MovieManager,2026-01,1.6429,1.6429,0.6299,0.3816,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-04,7.5088,7.5088,0.706,0.2288,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-05,7.5351,7.5351,0.7058,0.2293,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-06,7.5351,7.5351,0.7058,0.2293,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-07,7.5351,7.5351,0.7058,0.2293,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-08,7.5351,7.5351,0.7057,0.2293,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-09,7.5351,7.5351,0.7057,0.2294,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-10,7.5439,7.5439,0.7056,0.2296,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-11,7.5526,7.5526,0.7053,0.2297,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2024-12,7.8879,7.8879,0.6979,0.2353,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2025-01,7.8991,7.8991,0.7032,0.2364,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2025-02,7.9358,7.9358,0.7036,0.2364,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2025-03,7.9633,7.9633,0.7036,0.237,nan
ArcadeData/arcadedb,ArcadeData__arcadedb,2025-04,7.708,7.708,0.7048,0.238,nan
AutoMQ/automq,AutoMQ__automq,2025-05,8.519,8.519,0.6059,0.3212,nan
AutoMQ/automq,AutoMQ__automq,2025-07,8.375,8.375,0.6082,0.3194,nan
AutoMQ/automq,AutoMQ__automq,2025-08,8.3772,8.3772,0.6082,0.3195,nan
AutoMQ/automq,AutoMQ__automq,2025-12,8.3384,8.3384,0.5982,0.3248,nan
AutoMQ/automq,AutoMQ__automq,2026-01,8.347,8.347,0.598,0.325,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2024-10,6.4828,6.4828,0.6464,0.2512,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2024-11,6.6721,6.6721,0.646,0.2556,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2024-12,6.8421,6.8421,0.6186,0.2772,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-01,6.8421,6.8421,0.6166,0.2788,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-02,6.8793,6.8793,0.6124,0.2788,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-03,6.9655,6.9655,0.613,0.2791,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-04,7.069,7.069,0.6133,0.2799,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-05,6.8852,6.8852,0.614,0.2795,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-06,6.9194,6.9194,0.6221,0.2728,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-07,6.75,6.75,0.6156,0.2687,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-08,6.5574,6.5574,0.621,0.2648,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-09,6.4167,6.4167,0.581,0.309,nan
BBMRI-ERIC/negotiator,BBMRI-ERIC__negotiator,2025-10,6.5,6.5,0.581,0.3077,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-02,3.4143,3.4143,0.4717,0.4704,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-03,3.4648,3.4648,0.4675,0.4661,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-04,3.4648,3.4648,0.4675,0.4661,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-05,3.507,3.507,0.4658,0.4678,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-06,3.4915,3.4915,0.4891,0.4447,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-07,3.4915,3.4915,0.4889,0.4449,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-08,3.4915,3.4915,0.4889,0.4449,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-09,3.4915,3.4915,0.4889,0.4449,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-10,3.4915,3.4915,0.4889,0.4449,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-11,3.5254,3.5254,0.5024,0.4315,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2025-12,3.5254,3.5254,0.5024,0.4315,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2026-01,3.5345,3.5345,0.5052,0.4275,nan
BenCodez/AdvancedCore,BenCodez__AdvancedCore,2026-02,3.5085,3.5085,0.5021,0.4326,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-05,8.6797,8.6797,0.6618,0.3046,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-06,8.7128,8.7128,0.6612,0.3038,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-07,8.7714,8.7714,0.6593,0.3026,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-08,8.9359,8.9359,0.6557,0.3009,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-09,8.9378,8.9378,0.6553,0.3014,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-10,8.9515,8.9515,0.6552,0.3014,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-11,8.9312,8.9312,0.657,0.3007,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2025-12,8.7932,8.7932,0.6564,0.3016,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2026-01,8.7862,8.7862,0.6546,0.3023,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2026-02,8.7839,8.7839,0.6546,0.3025,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2026-03,8.7534,8.7534,0.6542,0.3023,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2026-04,8.7799,8.7799,0.6554,0.3012,nan
DIGI-UW/OpenELIS-Global-2,DIGI-UW__OpenELIS-Global-2,2026-05,8.7799,8.7799,0.6554,0.3012,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2024-11,0.0,0.0,0.5,0.5,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2024-12,0.0,0.0,0.5,0.5,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-01,0.0,0.0,0.5,0.5,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-02,0.0,0.0,0.5,0.5,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-03,0.0,0.0,0.5,0.5,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-04,0.7,0.7,0.7449,0.2351,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-05,0.8684,0.8684,0.7162,0.2729,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-06,0.8684,0.8684,0.7162,0.2729,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-07,0.8235,0.8235,0.6894,0.3002,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-08,0.8235,0.8235,0.6894,0.3002,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-09,0.8235,0.8235,0.6894,0.3002,nan
DataSQRL/flink-sql-runner,DataSQRL__flink-sql-runner,2025-10,0.8235,0.8235,0.6894,0.3002,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-05,2.4857,2.4857,0.5327,0.4055,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-06,3.6522,3.6522,0.5491,0.386,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-07,3.6939,3.6939,0.5373,0.3956,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-08,3.6939,3.6939,0.5373,0.3956,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-09,3.7982,3.7982,0.5624,0.3699,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-10,3.7982,3.7982,0.5624,0.3699,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-11,3.8571,3.8571,0.5571,0.3711,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2025-12,3.8584,3.8584,0.5569,0.3696,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2026-01,3.8584,3.8584,0.5569,0.3696,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2026-02,3.8596,3.8596,0.5567,0.3695,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2026-03,3.8596,3.8596,0.5567,0.3695,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2026-04,3.8596,3.8596,0.5566,0.3697,nan
Engineering-Research-and-Development/dsp-true-connector,Engineering-Research-and-Development__dsp-true-connector,2026-05,3.8596,3.8596,0.5566,0.3697,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-04,4.5,4.5,0.5587,0.2986,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-05,4.5,4.5,0.5587,0.2986,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-06,4.5,4.5,0.5587,0.2986,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-07,4.5,4.5,0.5587,0.2986,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-08,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-09,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-10,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-11,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2025-12,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2026-01,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2026-02,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2026-03,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/jit-groups,GoogleCloudPlatform__jit-groups,2026-04,3.7895,3.7895,0.6284,0.2514,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-02,2.4939,2.4939,0.8794,0.0984,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-03,2.4939,2.4939,0.8794,0.0984,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-04,2.4918,2.4918,0.8769,0.1009,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-05,2.4918,2.4918,0.8769,0.1009,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-06,2.4897,2.4897,0.8764,0.1013,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-07,2.4867,2.4867,0.8763,0.1013,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-08,2.4836,2.4836,0.8765,0.1011,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-09,2.4827,2.4827,0.8753,0.102,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-10,2.4868,2.4868,0.8751,0.1022,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-11,2.4868,2.4868,0.8751,0.1022,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2025-12,2.4868,2.4868,0.8751,0.1022,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2026-01,2.4868,2.4868,0.8751,0.1022,nan
GoogleCloudPlatform/spring-cloud-gcp,GoogleCloudPlatform__spring-cloud-gcp,2026-02,2.4847,2.4847,0.8752,0.1023,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-04,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-05,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-06,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-07,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-08,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-09,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-10,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-11,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2025-12,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2026-01,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2026-02,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2026-03,2.5,2.5,0.6443,0.3155,nan
Gubaer/josm-scripting-plugin,Gubaer__josm-scripting-plugin,2026-04,2.5,2.5,0.6443,0.3155,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-03,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-04,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-05,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-06,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-07,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-08,3.2857,3.2857,0.7207,0.1503,nan
HDFGroup/hdfview,HDFGroup__hdfview,2025-12,3.44,3.44,0.6846,0.1788,nan
HDFGroup/hdfview,HDFGroup__hdfview,2026-01,3.44,3.44,0.6841,0.1794,nan
HDFGroup/hdfview,HDFGroup__hdfview,2026-02,3.44,3.44,0.6841,0.1794,nan
HDFGroup/hdfview,HDFGroup__hdfview,2026-03,3.44,3.44,0.6841,0.1794,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-05,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-06,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-07,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-08,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-09,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-10,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-11,4.3464,4.3464,0.7369,0.2219,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2025-12,4.3529,4.3529,0.7367,0.2221,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2026-01,4.3927,4.3927,0.7364,0.222,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2026-02,4.3929,4.3929,0.7364,0.2228,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2026-03,4.4161,4.4161,0.7371,0.2225,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2026-04,4.3517,4.3517,0.7437,0.218,nan
Haehnchen/idea-php-symfony2-plugin,Haehnchen__idea-php-symfony2-plugin,2026-05,4.3517,4.3517,0.7437,0.218,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2024-12,5.6957,5.6957,0.5071,0.4454,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-01,5.8723,5.8723,0.5018,0.4524,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-02,5.9362,5.9362,0.5051,0.4493,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-03,6.1915,6.1915,0.5124,0.4428,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-04,6.6,6.6,0.5349,0.4374,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-05,7.1273,7.1273,0.5222,0.4433,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-06,7.0312,7.0312,0.5264,0.411,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-07,7.2424,7.2424,0.5319,0.4009,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-08,6.7025,6.7025,0.6018,0.4208,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-09,6.2609,6.2609,0.6272,0.4427,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-10,6.2714,6.2714,0.6184,0.4442,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-11,6.551,6.551,0.6165,0.4564,nan
Hydraheads/RoundaboutMod,Hydraheads__RoundaboutMod,2025-12,6.6846,6.6846,0.6221,0.4628,nan
IstiN/dmtools,IstiN__dmtools,2024-12,5.3239,5.3239,0.6502,0.286,nan
IstiN/dmtools,IstiN__dmtools,2025-01,5.2667,5.2667,0.6014,0.3435,nan
IstiN/dmtools,IstiN__dmtools,2025-02,5.5063,5.5063,0.5891,0.3581,nan
IstiN/dmtools,IstiN__dmtools,2025-03,5.4337,5.4337,0.5713,0.377,nan
IstiN/dmtools,IstiN__dmtools,2025-04,5.4944,5.4944,0.5818,0.3632,nan
IstiN/dmtools,IstiN__dmtools,2025-05,5.3958,5.3958,0.5754,0.3687,nan
IstiN/dmtools,IstiN__dmtools,2025-06,5.3958,5.3958,0.5754,0.3688,nan
IstiN/dmtools,IstiN__dmtools,2025-07,5.1597,5.1597,0.5673,0.3797,nan
IstiN/dmtools,IstiN__dmtools,2025-08,5.1395,5.1395,0.5565,0.3868,nan
IstiN/dmtools,IstiN__dmtools,2025-09,5.1377,5.1377,0.5455,0.3945,nan
IstiN/dmtools,IstiN__dmtools,2025-10,5.1111,5.1111,0.5409,0.4007,nan
IstiN/dmtools,IstiN__dmtools,2025-11,5.2166,5.2166,0.5464,0.4036,nan
IstiN/dmtools,IstiN__dmtools,2025-12,5.2671,5.2671,0.5529,0.3991,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-05,4.6923,4.6923,0.5374,0.3673,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-06,4.6923,4.6923,0.5374,0.3673,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-07,4.7031,4.7031,0.5571,0.3584,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-08,4.5352,4.5352,0.5725,0.3458,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-09,4.5641,4.5641,0.5638,0.358,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-10,4.869,4.869,0.5536,0.3663,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-11,4.7011,4.7011,0.5866,0.3404,nan
LianjiaTech/bella-openapi,LianjiaTech__bella-openapi,2025-12,4.8182,4.8182,0.5869,0.3394,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2024-12,5.2083,5.2083,0.5063,0.3531,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-01,5.2083,5.2083,0.5063,0.3531,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-02,5.2083,5.2083,0.5061,0.3538,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-03,5.2083,5.2083,0.5067,0.3525,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-04,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-05,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-06,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-07,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-08,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-09,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-10,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-11,5.2083,5.2083,0.5065,0.3527,nan
LineageOS/android_packages_apps_DocumentsUI,LineageOS__android_packages_apps_DocumentsUI,2025-12,5.2083,5.2083,0.5107,0.3487,nan
MCreator/MCreator,MCreator__MCreator,2024-04,11.1013,11.1013,0.57,0.3673,nan
MCreator/MCreator,MCreator__MCreator,2024-05,11.1013,11.1013,0.5701,0.3672,nan
MCreator/MCreator,MCreator__MCreator,2024-06,11.0063,11.0063,0.5761,0.3611,nan
MCreator/MCreator,MCreator__MCreator,2024-07,11.0,11.0,0.5813,0.3583,nan
MCreator/MCreator,MCreator__MCreator,2024-08,11.0123,11.0123,0.5782,0.3614,nan
MCreator/MCreator,MCreator__MCreator,2024-09,11.0552,11.0552,0.5814,0.3585,nan
MCreator/MCreator,MCreator__MCreator,2024-10,11.0427,11.0427,0.5831,0.357,nan
MCreator/MCreator,MCreator__MCreator,2024-11,11.0485,11.0485,0.5852,0.3555,nan
MCreator/MCreator,MCreator__MCreator,2024-12,10.9412,10.9412,0.5869,0.3525,nan
MCreator/MCreator,MCreator__MCreator,2025-01,10.9828,10.9828,0.5926,0.3468,nan
MCreator/MCreator,MCreator__MCreator,2025-02,10.96,10.96,0.5927,0.3476,nan
MCreator/MCreator,MCreator__MCreator,2025-03,10.9545,10.9545,0.5944,0.3468,nan
MCreator/MCreator,MCreator__MCreator,2025-04,10.9659,10.9659,0.5948,0.3457,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-02,4.3348,4.3348,0.6048,0.3276,nan
ManaZeak/ManaZeak,ManaZeak__ManaZeak,2025-03,4.3348,4.3348,0.6048,0.3276,nan
