repo_id,repo_name,month,month_id,is_treatment,first_treat_month,post,time_to_event,cd_count,ud_count,hl_count,gc_count,total_smells,num_packages,loc,kloc,asd,cd_density,ud_density,hl_density,gc_density,ce_mean,ca_mean,instability_mean,distance_mean,modularity_q,monthly_commits,monthly_contributors,stars,repo_age_months,tool_type,adoption_signal,total_ai_events
140,google/caliper,2025-12,24312,0,2025-08,1,4,9.0,0.0,2.0,0.0,11.0,29.0,10904.0,10.904,1.008804,0.825385,0.0,0.183419,0.0,4.6207,4.6207,0.5413,0.3274,,2,1,821,130,control,,0
140,google/caliper,2026-01,24313,0,2025-08,1,5,9.0,0.0,2.0,0.0,11.0,29.0,10904.0,10.904,1.008804,0.825385,0.0,0.183419,0.0,4.6207,4.6207,0.5413,0.3274,,2,1,821,130,control,,0
140,google/caliper,2026-02,24314,0,2025-08,1,6,9.0,0.0,2.0,0.0,11.0,29.0,10904.0,10.904,1.008804,0.825385,0.0,0.183419,0.0,4.6207,4.6207,0.5413,0.3274,,2,1,821,130,control,,0
141,bytechefhq/bytechef,2025-02,24302,1,2025-08,0,-6,,,,,,,,,,,,,,,,,,,505,9,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-03,24303,1,2025-08,0,-5,,,,,,,,,,,,,,,,,,,322,9,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-04,24304,1,2025-08,0,-4,181.0,17.0,5.0,0.0,203.0,1710.0,169638.0,169.638,1.196666,1.066978,0.100213,0.029475,0.0,4.1099,4.1099,0.7038,0.2822,,346,8,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-05,24305,1,2025-08,0,-3,,,,,,,,,,,,,,,,,,,425,9,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-06,24306,1,2025-08,0,-2,186.0,18.0,4.0,0.0,208.0,1865.0,187062.0,187.062,1.111931,0.994323,0.096225,0.021383,0.0,4.059,4.059,0.7066,0.2807,,464,9,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-07,24307,1,2025-08,0,-1,174.0,18.0,4.0,0.0,196.0,1906.0,202281.0,202.281,0.968949,0.86019,0.088985,0.019774,0.0,4.0698,4.0698,0.707,0.2795,,264,10,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-08,24308,1,2025-08,1,0,,,,,,,,,,,,,,,,,,,317,8,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-09,24309,1,2025-08,1,1,201.0,18.0,1.0,0.0,220.0,2019.0,218666.0,218.666,1.006101,0.91921,0.082317,0.004573,0.0,4.0054,4.0054,0.7102,0.2777,,378,9,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-10,24310,1,2025-08,1,2,213.0,18.0,6.0,0.0,237.0,2101.0,230987.0,230.987,1.026032,0.92213,0.077926,0.025975,0.0,4.0571,4.0571,0.7114,0.2781,,359,18,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-11,24311,1,2025-08,1,3,214.0,18.0,6.0,0.0,238.0,2134.0,236542.0,236.542,1.006164,0.904702,0.076096,0.025365,0.0,4.0562,4.0562,0.7114,0.2779,,456,11,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2025-12,24312,1,2025-08,1,4,209.0,17.0,2.0,0.0,228.0,2165.0,241863.0,241.863,0.942682,0.864126,0.070288,0.008269,0.0,4.1155,4.1155,0.7092,0.2786,,477,13,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2026-01,24313,1,2025-08,1,5,212.0,19.0,10.0,0.0,241.0,2191.0,246429.0,246.429,0.977969,0.860288,0.077101,0.04058,0.0,4.1068,4.1068,0.7091,0.2784,,468,13,737,54,claude_code,file_add,483
141,bytechefhq/bytechef,2026-02,24314,1,2025-08,1,6,,,,,,,,,,,,,,,,,,,1027,13,737,54,claude_code,file_add,483
143,wso2-extensions/identity-organization-management,2025-02,24302,1,2025-08,0,-6,19.0,1.0,3.0,0.0,23.0,118.0,14747.0,14.747,1.559639,1.288398,0.06781,0.203431,0.0,2.0085,2.0085,0.5644,0.4104,,201,17,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-03,24303,1,2025-08,0,-5,18.0,1.0,4.0,0.0,23.0,118.0,16095.0,16.095,1.429015,1.11836,0.062131,0.248524,0.0,2.0339,2.0339,0.562,0.4133,,91,12,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-04,24304,1,2025-08,0,-4,18.0,1.0,4.0,0.0,23.0,118.0,16993.0,16.993,1.353498,1.05926,0.058848,0.235391,0.0,2.0339,2.0339,0.5602,0.4143,,33,9,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-05,24305,1,2025-08,0,-3,18.0,1.0,4.0,0.0,23.0,118.0,16975.0,16.975,1.354934,1.060383,0.05891,0.235641,0.0,2.0339,2.0339,0.5602,0.4143,,65,12,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-06,24306,1,2025-08,0,-2,19.0,1.0,5.0,0.0,25.0,128.0,18205.0,18.205,1.373249,1.043669,0.05493,0.27465,0.0,1.9766,1.9766,0.5742,0.4042,,30,10,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-07,24307,1,2025-08,0,-1,19.0,1.0,5.0,0.0,25.0,128.0,18226.0,18.226,1.371667,1.042467,0.054867,0.274333,0.0,1.9766,1.9766,0.5742,0.4042,,94,12,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-08,24308,1,2025-08,1,0,20.0,3.0,3.0,0.0,26.0,132.0,21366.0,21.366,1.216887,0.936067,0.14041,0.14041,0.0,2.3712,2.3712,0.5724,0.4089,,76,15,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-09,24309,1,2025-08,1,1,20.0,3.0,3.0,0.0,26.0,132.0,22112.0,22.112,1.175832,0.904486,0.135673,0.135673,0.0,2.3788,2.3788,0.5714,0.4094,,30,10,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-10,24310,1,2025-08,1,2,20.0,3.0,3.0,0.0,26.0,132.0,22453.0,22.453,1.157974,0.89075,0.133612,0.133612,0.0,2.3864,2.3864,0.5707,0.41,,12,4,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-11,24311,1,2025-08,1,3,20.0,3.0,3.0,0.0,26.0,132.0,22455.0,22.455,1.157871,0.89067,0.133601,0.133601,0.0,2.3864,2.3864,0.5707,0.41,,2,2,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2025-12,24312,1,2025-08,1,4,20.0,3.0,3.0,0.0,26.0,132.0,22455.0,22.455,1.157871,0.89067,0.133601,0.133601,0.0,2.3864,2.3864,0.5707,0.41,,42,9,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2026-01,24313,1,2025-08,1,5,20.0,2.0,3.0,0.0,25.0,132.0,22972.0,22.972,1.088281,0.870625,0.087063,0.130594,0.0,2.3864,2.3864,0.5714,0.4103,,33,7,6,51,copilot,file_add,2
143,wso2-extensions/identity-organization-management,2026-02,24314,1,2025-08,1,6,20.0,2.0,3.0,0.0,25.0,132.0,22972.0,22.972,1.088281,0.870625,0.087063,0.130594,0.0,2.3864,2.3864,0.5714,0.4103,,40,10,6,51,copilot,file_add,2
144,eclipse-tractusx/tractusx-edc,2025-02,24302,0,2025-08,0,-6,9.0,4.0,2.0,0.0,15.0,142.0,14693.0,14.693,1.020894,0.612537,0.272238,0.136119,0.0,2.1056,2.1056,0.6362,0.2682,,32,7,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-03,24303,0,2025-08,0,-5,9.0,4.0,1.0,0.0,14.0,145.0,14963.0,14.963,0.935641,0.601484,0.267326,0.066832,0.0,2.0897,2.0897,0.6367,0.2698,,36,10,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-04,24304,0,2025-08,0,-4,9.0,4.0,1.0,0.0,14.0,155.0,15083.0,15.083,0.928197,0.596698,0.265199,0.0663,0.0,2.0839,2.0839,0.6468,0.2624,,39,5,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-05,24305,0,2025-08,0,-3,9.0,4.0,1.0,0.0,14.0,156.0,15161.0,15.161,0.923422,0.593628,0.263835,0.065959,0.0,2.0962,2.0962,0.6492,0.2611,,41,8,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-06,24306,0,2025-08,0,-2,9.0,4.0,1.0,0.0,14.0,157.0,15301.0,15.301,0.914973,0.588197,0.261421,0.065355,0.0,2.0701,2.0701,0.6442,0.2663,,45,10,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-07,24307,0,2025-08,0,-1,9.0,4.0,1.0,0.0,14.0,156.0,15411.0,15.411,0.908442,0.583998,0.259555,0.064889,0.0,2.0705,2.0705,0.6356,0.2722,,47,11,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-08,24308,0,2025-08,1,0,11.0,3.0,1.0,0.0,15.0,184.0,17965.0,17.965,0.834957,0.612302,0.166991,0.055664,0.0,1.9239,1.9239,0.6569,0.2436,,53,13,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-09,24309,0,2025-08,1,1,12.0,2.0,2.0,0.0,16.0,213.0,22887.0,22.887,0.699087,0.524315,0.087386,0.087386,0.0,2.0939,2.0939,0.6578,0.2428,,51,8,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-10,24310,0,2025-08,1,2,13.0,4.0,2.0,0.0,19.0,220.0,24121.0,24.121,0.787695,0.538949,0.165831,0.082915,0.0,2.1682,2.1682,0.6571,0.2449,,43,8,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-11,24311,0,2025-08,1,3,13.0,4.0,2.0,0.0,19.0,220.0,24148.0,24.148,0.786815,0.538347,0.165645,0.082823,0.0,2.1682,2.1682,0.6571,0.2449,,56,7,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2025-12,24312,0,2025-08,1,4,13.0,3.0,2.0,0.0,18.0,220.0,24133.0,24.133,0.745867,0.538681,0.124311,0.082874,0.0,2.25,2.25,0.6509,0.2493,,46,10,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2026-01,24313,0,2025-08,1,5,13.0,3.0,2.0,0.0,18.0,224.0,25006.0,25.006,0.719827,0.519875,0.119971,0.079981,0.0,2.2455,2.2455,0.6427,0.2564,,38,8,82,39,control,,0
144,eclipse-tractusx/tractusx-edc,2026-02,24314,0,2025-08,1,6,13.0,3.0,2.0,0.0,18.0,232.0,25763.0,25.763,0.698676,0.5046,0.116446,0.077631,0.0,2.2198,2.2198,0.6507,0.2476,,47,6,82,39,control,,0
145,mixpanel/mixpanel-android,2024-12,24300,1,2025-06,0,-6,0.0,0.0,0.0,0.0,0.0,8.0,4315.0,4.315,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,1,1,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-01,24301,1,2025-06,0,-5,0.0,0.0,0.0,0.0,0.0,8.0,4315.0,4.315,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,5,2,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-02,24302,1,2025-06,0,-4,0.0,0.0,0.0,0.0,0.0,8.0,4348.0,4.348,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,2,2,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-03,24303,1,2025-06,0,-3,0.0,0.0,0.0,0.0,0.0,8.0,4348.0,4.348,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,3,1,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-04,24304,1,2025-06,0,-2,0.0,0.0,0.0,0.0,0.0,8.0,4350.0,4.35,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,0,0,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-05,24305,1,2025-06,0,-1,0.0,0.0,0.0,0.0,0.0,8.0,4350.0,4.35,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7375,0.2056,,7,2,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-06,24306,1,2025-06,1,0,1.0,0.0,0.0,0.0,1.0,8.0,5656.0,5.656,0.176803,0.176803,0.0,0.0,0.0,0.625,0.625,0.7377,0.1934,,1,1,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-07,24307,1,2025-06,1,1,1.0,0.0,0.0,0.0,1.0,8.0,5656.0,5.656,0.176803,0.176803,0.0,0.0,0.0,0.625,0.625,0.7377,0.1934,,0,0,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-08,24308,1,2025-06,1,2,1.0,0.0,0.0,0.0,1.0,8.0,5656.0,5.656,0.176803,0.176803,0.0,0.0,0.0,0.625,0.625,0.7377,0.1934,,9,4,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-09,24309,1,2025-06,1,3,1.0,0.0,0.0,0.0,1.0,8.0,7008.0,7.008,0.142694,0.142694,0.0,0.0,0.0,0.625,0.625,0.7373,0.1983,,10,3,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-10,24310,1,2025-06,1,4,1.0,0.0,0.0,0.0,1.0,8.0,7210.0,7.21,0.138696,0.138696,0.0,0.0,0.0,0.625,0.625,0.7373,0.1983,,0,0,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-11,24311,1,2025-06,1,5,1.0,0.0,0.0,0.0,1.0,8.0,7210.0,7.21,0.138696,0.138696,0.0,0.0,0.0,0.625,0.625,0.7373,0.1983,,0,0,1045,187,cursor,file_add,9
145,mixpanel/mixpanel-android,2025-12,24312,1,2025-06,1,6,1.0,0.0,0.0,0.0,1.0,8.0,7210.0,7.21,0.138696,0.138696,0.0,0.0,0.0,0.625,0.625,0.7373,0.1983,,0,0,1045,187,cursor,file_add,9
146,internetarchive/heritrix3,2024-12,24300,0,2025-06,0,-6,55.0,1.0,2.0,0.0,58.0,59.0,34122.0,34.122,1.699783,1.611863,0.029307,0.058613,0.0,4.9153,4.9153,0.5825,0.3205,,4,1,3200,173,control,,0
146,internetarchive/heritrix3,2025-01,24301,0,2025-06,0,-5,55.0,1.0,2.0,0.0,58.0,59.0,34179.0,34.179,1.696948,1.609175,0.029258,0.058515,0.0,4.9153,4.9153,0.5825,0.3209,,10,1,3200,173,control,,0
146,internetarchive/heritrix3,2025-02,24302,0,2025-06,0,-4,55.0,1.0,2.0,0.0,58.0,59.0,34200.0,34.2,1.695906,1.608187,0.02924,0.05848,0.0,4.9153,4.9153,0.5825,0.3209,,11,1,3200,173,control,,0
146,internetarchive/heritrix3,2025-03,24303,0,2025-06,0,-3,55.0,1.0,2.0,0.0,58.0,59.0,34200.0,34.2,1.695906,1.608187,0.02924,0.05848,0.0,4.9153,4.9153,0.5825,0.3209,,23,2,3200,173,control,,0
146,internetarchive/heritrix3,2025-04,24304,0,2025-06,0,-2,55.0,1.0,2.0,0.0,58.0,59.0,34105.0,34.105,1.70063,1.612667,0.029321,0.058642,0.0,4.9153,4.9153,0.5825,0.3208,,24,2,3200,173,control,,0
146,internetarchive/heritrix3,2025-05,24305,0,2025-06,0,-1,55.0,1.0,2.0,0.0,58.0,59.0,34102.0,34.102,1.70078,1.612809,0.029324,0.058648,0.0,4.9153,4.9153,0.5835,0.3199,,34,2,3200,173,control,,0
146,internetarchive/heritrix3,2025-06,24306,0,2025-06,1,0,55.0,1.0,2.0,0.0,58.0,59.0,34546.0,34.546,1.678921,1.59208,0.028947,0.057894,0.0,4.8983,4.8983,0.5822,0.3215,,39,3,3200,173,control,,0
146,internetarchive/heritrix3,2025-07,24307,0,2025-06,1,1,55.0,1.0,4.0,0.0,60.0,61.0,35669.0,35.669,1.682133,1.541955,0.028036,0.112142,0.0,4.9344,4.9344,0.576,0.3226,,15,1,3200,173,control,,0
146,internetarchive/heritrix3,2025-08,24308,0,2025-06,1,2,55.0,1.0,4.0,0.0,60.0,61.0,35672.0,35.672,1.681991,1.541826,0.028033,0.112133,0.0,4.9344,4.9344,0.576,0.3226,,24,2,3200,173,control,,0
146,internetarchive/heritrix3,2025-09,24309,0,2025-06,1,3,55.0,1.0,4.0,0.0,60.0,61.0,35696.0,35.696,1.680861,1.540789,0.028014,0.112057,0.0,4.9344,4.9344,0.576,0.3226,,18,2,3200,173,control,,0
146,internetarchive/heritrix3,2025-10,24310,0,2025-06,1,4,55.0,1.0,4.0,0.0,60.0,61.0,35721.0,35.721,1.679684,1.539711,0.027995,0.111979,0.0,4.9344,4.9344,0.576,0.3226,,30,4,3200,173,control,,0
146,internetarchive/heritrix3,2025-11,24311,0,2025-06,1,5,55.0,1.0,4.0,0.0,60.0,61.0,35938.0,35.938,1.669542,1.530413,0.027826,0.111303,0.0,4.9508,4.9508,0.576,0.3228,,6,4,3200,173,control,,0
146,internetarchive/heritrix3,2025-12,24312,0,2025-06,1,6,55.0,1.0,4.0,0.0,60.0,61.0,35901.0,35.901,1.671263,1.531991,0.027854,0.111418,0.0,4.9508,4.9508,0.576,0.3228,,31,5,3200,173,control,,0
147,open-telemetry/opentelemetry-java-contrib,2025-02,24302,1,2025-08,0,-6,18.0,1.0,1.0,0.0,20.0,100.0,36758.0,36.758,0.544099,0.489689,0.027205,0.027205,0.0,1.06,1.06,0.4409,0.4771,,75,11,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-03,24303,1,2025-08,0,-5,18.0,1.0,1.0,0.0,20.0,94.0,36747.0,36.747,0.544262,0.489836,0.027213,0.027213,0.0,1.1277,1.1277,0.4383,0.4731,,43,8,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-04,24304,1,2025-08,0,-4,20.0,1.0,1.0,0.0,22.0,95.0,36913.0,36.913,0.595996,0.541815,0.027091,0.027091,0.0,1.1368,1.1368,0.4404,0.4686,,38,8,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-05,24305,1,2025-08,0,-3,20.0,1.0,1.0,0.0,22.0,96.0,37019.0,37.019,0.594289,0.540263,0.027013,0.027013,0.0,1.125,1.125,0.4358,0.4741,,43,13,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-06,24306,1,2025-08,0,-2,19.0,2.0,1.0,0.0,22.0,100.0,37572.0,37.572,0.585542,0.505696,0.053231,0.026616,0.0,1.07,1.07,0.4477,0.4665,,44,10,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-07,24307,1,2025-08,0,-1,15.0,2.0,1.0,0.0,18.0,106.0,38194.0,38.194,0.471278,0.392732,0.052364,0.026182,0.0,1.0094,1.0094,0.4388,0.4672,,49,12,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-08,24308,1,2025-08,1,0,16.0,2.0,1.0,0.0,19.0,113.0,40031.0,40.031,0.474632,0.39969,0.049961,0.024981,0.0,1.1062,1.1062,0.4428,0.4532,,83,17,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-09,24309,1,2025-08,1,1,14.0,1.0,2.0,0.0,17.0,124.0,43567.0,43.567,0.390204,0.321344,0.022953,0.045906,0.0,1.2177,1.2177,0.4564,0.4463,,102,13,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-10,24310,1,2025-08,1,2,16.0,1.0,2.0,0.0,19.0,126.0,43848.0,43.848,0.433315,0.364897,0.022806,0.045612,0.0,1.2698,1.2698,0.4622,0.4398,,73,14,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-11,24311,1,2025-08,1,3,19.0,1.0,1.0,0.0,21.0,128.0,45677.0,45.677,0.45975,0.415964,0.021893,0.021893,0.0,1.2109,1.2109,0.4654,0.4305,,67,10,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2025-12,24312,1,2025-08,1,4,19.0,1.0,1.0,0.0,21.0,129.0,45796.0,45.796,0.458555,0.414883,0.021836,0.021836,0.0,1.2016,1.2016,0.4618,0.4351,,41,5,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2026-01,24313,1,2025-08,1,5,19.0,1.0,1.0,0.0,21.0,129.0,45831.0,45.831,0.458205,0.414567,0.021819,0.021819,0.0,1.2016,1.2016,0.4618,0.4351,,50,11,258,67,copilot,file_add,11
147,open-telemetry/opentelemetry-java-contrib,2026-02,24314,1,2025-08,1,6,19.0,1.0,1.0,0.0,21.0,129.0,45970.0,45.97,0.45682,0.413313,0.021753,0.021753,0.0,1.2016,1.2016,0.4618,0.4351,,44,8,258,67,copilot,file_add,11
148,atlassian/data-center-helm-charts,2025-02,24302,0,2025-08,0,-6,1.0,0.0,0.0,0.0,1.0,8.0,5275.0,5.275,0.189573,0.189573,0.0,0.0,0.0,0.875,0.875,0.6345,0.3655,,10,2,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-03,24303,0,2025-08,0,-5,1.0,0.0,0.0,0.0,1.0,8.0,5405.0,5.405,0.185014,0.185014,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,11,5,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-04,24304,0,2025-08,0,-4,1.0,0.0,0.0,0.0,1.0,8.0,5421.0,5.421,0.184468,0.184468,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,25,4,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-05,24305,0,2025-08,0,-3,1.0,0.0,0.0,0.0,1.0,8.0,5482.0,5.482,0.182415,0.182415,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,8,2,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-06,24306,0,2025-08,0,-2,1.0,0.0,0.0,0.0,1.0,8.0,5482.0,5.482,0.182415,0.182415,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,7,3,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-07,24307,0,2025-08,0,-1,1.0,0.0,0.0,0.0,1.0,8.0,5482.0,5.482,0.182415,0.182415,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,5,3,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-08,24308,0,2025-08,1,0,1.0,0.0,0.0,0.0,1.0,8.0,5482.0,5.482,0.182415,0.182415,0.0,0.0,0.0,0.875,0.875,0.6342,0.3658,,12,4,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-09,24309,0,2025-08,1,1,1.0,0.0,0.0,0.0,1.0,8.0,5514.0,5.514,0.181357,0.181357,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,1,1,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-10,24310,0,2025-08,1,2,1.0,0.0,0.0,0.0,1.0,8.0,5514.0,5.514,0.181357,0.181357,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,3,2,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-11,24311,0,2025-08,1,3,1.0,0.0,0.0,0.0,1.0,8.0,5514.0,5.514,0.181357,0.181357,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,14,4,176,64,control,,0
148,atlassian/data-center-helm-charts,2025-12,24312,0,2025-08,1,4,1.0,0.0,0.0,0.0,1.0,8.0,5524.0,5.524,0.181028,0.181028,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,7,2,176,64,control,,0
148,atlassian/data-center-helm-charts,2026-01,24313,0,2025-08,1,5,1.0,0.0,0.0,0.0,1.0,8.0,5524.0,5.524,0.181028,0.181028,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,3,2,176,64,control,,0
148,atlassian/data-center-helm-charts,2026-02,24314,0,2025-08,1,6,1.0,0.0,0.0,0.0,1.0,8.0,5524.0,5.524,0.181028,0.181028,0.0,0.0,0.0,0.875,0.875,0.6341,0.3659,,4,2,176,64,control,,0
149,schmave/demschooltools,2025-05,24305,1,2025-11,0,-6,2.0,0.0,1.0,1.0,4.0,19.0,13033.0,13.033,0.306913,0.153457,0.0,0.076728,0.076728,2.6316,2.6316,0.6738,0.283,,15,1,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-06,24306,1,2025-11,0,-5,2.0,0.0,1.0,1.0,4.0,19.0,13033.0,13.033,0.306913,0.153457,0.0,0.076728,0.076728,2.6316,2.6316,0.6738,0.283,,2,1,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-07,24307,1,2025-11,0,-4,2.0,0.0,1.0,1.0,4.0,19.0,13033.0,13.033,0.306913,0.153457,0.0,0.076728,0.076728,2.6316,2.6316,0.6738,0.283,,22,2,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-08,24308,1,2025-11,0,-3,2.0,0.0,1.0,1.0,4.0,19.0,13036.0,13.036,0.306843,0.153421,0.0,0.076711,0.076711,2.6316,2.6316,0.6738,0.283,,21,1,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-09,24309,1,2025-11,0,-2,2.0,0.0,1.0,1.0,4.0,19.0,12756.0,12.756,0.313578,0.156789,0.0,0.078394,0.078394,2.6316,2.6316,0.6736,0.2832,,23,2,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-10,24310,1,2025-11,0,-1,2.0,0.0,1.0,1.0,4.0,19.0,12756.0,12.756,0.313578,0.156789,0.0,0.078394,0.078394,2.6316,2.6316,0.6736,0.2832,,53,2,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-11,24311,1,2025-11,1,0,2.0,0.0,1.0,1.0,4.0,19.0,12756.0,12.756,0.313578,0.156789,0.0,0.078394,0.078394,2.6316,2.6316,0.6736,0.2832,,50,3,7,128,copilot,file_add,2
149,schmave/demschooltools,2025-12,24312,1,2025-11,1,1,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,4,1,7,128,copilot,file_add,2
149,schmave/demschooltools,2026-01,24313,1,2025-11,1,2,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,0,0,7,128,copilot,file_add,2
149,schmave/demschooltools,2026-02,24314,1,2025-11,1,3,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,4,1,7,128,copilot,file_add,2
149,schmave/demschooltools,2026-03,24315,1,2025-11,1,4,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,0,0,7,128,copilot,file_add,2
149,schmave/demschooltools,2026-04,24316,1,2025-11,1,5,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,0,0,7,128,copilot,file_add,2
149,schmave/demschooltools,2026-05,24317,1,2025-11,1,6,2.0,0.0,1.0,1.0,4.0,19.0,12757.0,12.757,0.313553,0.156777,0.0,0.078388,0.078388,2.6316,2.6316,0.6736,0.2832,,0,0,7,128,copilot,file_add,2
150,SmartTools/smartactors-core,2025-05,24305,0,2025-11,0,-6,7.0,1.0,6.0,0.0,14.0,719.0,58281.0,58.281,0.240216,0.120108,0.017158,0.10295,0.0,9.5688,9.5688,0.6475,0.3013,,0,0,20,120,control,,0
150,SmartTools/smartactors-core,2025-06,24306,0,2025-11,0,-5,7.0,1.0,6.0,0.0,14.0,719.0,58281.0,58.281,0.240216,0.120108,0.017158,0.10295,0.0,9.5688,9.5688,0.6475,0.3013,,0,0,20,120,control,,0
